# Direction   0.00     degrees                                                 
# (1): Wavelength in Angstrom                                                  
# (2): Cirrus emssion                                                          
# (3): Starlight extincted by MCs only                                         
# (4): Starlight extincted                                                     
# (5): MCs emission                                                            
# (6): Total                                                                   
# (7): Starlight unextincted                                                   
# (8): Subcomponent unextincted                                                
# (9): Subcomponent extincted                                                  
# Notes:                                                                       
# 1. luminosities in 1e30 erg/s/A                                              
# 2. subcomponent in cols. 8,9 is bulge for composite models                   
# otherwise = cols. 7,4 resp.                                                  
#    1          2          3          4          5          6          7       
 0.5900E+05 0.3787E+08 0.3858E+09 0.3561E+09 0.7371E+10 0.7764E+10 0.9986E+09 0.9986E+09 0.3561E+09
 0.5950E+05 0.4989E+08 0.3780E+09 0.3492E+09 0.8555E+10 0.8954E+10 0.9733E+09 0.9733E+09 0.3492E+09
 0.6000E+05 0.6937E+08 0.3702E+09 0.3422E+09 0.1041E+11 0.1082E+11 0.9480E+09 0.9480E+09 0.3422E+09
 0.6050E+05 0.1030E+09 0.3625E+09 0.3352E+09 0.1353E+11 0.1397E+11 0.9227E+09 0.9227E+09 0.3352E+09
 0.6094E+05 0.1538E+09 0.3556E+09 0.3291E+09 0.1818E+11 0.1866E+11 0.9005E+09 0.9005E+09 0.3291E+09
 0.6100E+05 0.1629E+09 0.3556E+09 0.3291E+09 0.1900E+11 0.1949E+11 0.9005E+09 0.9005E+09 0.3291E+09
 0.6150E+05 0.2563E+09 0.3487E+09 0.3228E+09 0.2750E+11 0.2808E+11 0.8782E+09 0.8782E+09 0.3228E+09
 0.6198E+05 0.3185E+09 0.3420E+09 0.3168E+09 0.3321E+11 0.3384E+11 0.8568E+09 0.8568E+09 0.3168E+09
 0.6200E+05 0.3187E+09 0.3417E+09 0.3166E+09 0.3323E+11 0.3386E+11 0.8560E+09 0.8560E+09 0.3166E+09
 0.6250E+05 0.2589E+09 0.3353E+09 0.3108E+09 0.2802E+11 0.2858E+11 0.8357E+09 0.8357E+09 0.3108E+09
 0.6273E+05 0.2146E+09 0.3323E+09 0.3081E+09 0.2412E+11 0.2464E+11 0.8264E+09 0.8264E+09 0.3081E+09
 0.6300E+05 0.1690E+09 0.3297E+09 0.3058E+09 0.2003E+11 0.2050E+11 0.8184E+09 0.8184E+09 0.3058E+09
 0.6306E+05 0.1603E+09 0.3297E+09 0.3058E+09 0.1926E+11 0.1973E+11 0.8184E+09 0.8184E+09 0.3058E+09
 0.6350E+05 0.1117E+09 0.3247E+09 0.3012E+09 0.1502E+11 0.1543E+11 0.8033E+09 0.8033E+09 0.3012E+09
 0.6400E+05 0.8008E+08 0.3189E+09 0.2960E+09 0.1231E+11 0.1269E+11 0.7860E+09 0.7860E+09 0.2960E+09
 0.6450E+05 0.6244E+08 0.3132E+09 0.2908E+09 0.1086E+11 0.1121E+11 0.7688E+09 0.7688E+09 0.2908E+09
 0.6475E+05 0.5669E+08 0.3103E+09 0.2882E+09 0.1041E+11 0.1076E+11 0.7602E+09 0.7602E+09 0.2882E+09
 0.6500E+05 0.5233E+08 0.3075E+09 0.2856E+09 0.1009E+11 0.1042E+11 0.7516E+09 0.7516E+09 0.2856E+09
 0.6550E+05 0.4652E+08 0.3017E+09 0.2804E+09 0.9699E+10 0.1003E+11 0.7344E+09 0.7344E+09 0.2804E+09
 0.6600E+05 0.4337E+08 0.2960E+09 0.2752E+09 0.9550E+10 0.9869E+10 0.7172E+09 0.7172E+09 0.2752E+09
 0.6650E+05 0.4200E+08 0.2903E+09 0.2700E+09 0.9561E+10 0.9873E+10 0.7000E+09 0.7000E+09 0.2700E+09
 0.6825E+05 0.4601E+08 0.2702E+09 0.2518E+09 0.1040E+11 0.1069E+11 0.6397E+09 0.6397E+09 0.2518E+09
 0.6862E+05 0.4826E+08 0.2660E+09 0.2480E+09 0.1070E+11 0.1100E+11 0.6270E+09 0.6270E+09 0.2480E+09
 0.7000E+05 0.6119E+08 0.2516E+09 0.2348E+09 0.1229E+11 0.1259E+11 0.5883E+09 0.5883E+09 0.2348E+09
 0.7100E+05 0.7617E+08 0.2411E+09 0.2252E+09 0.1396E+11 0.1427E+11 0.5602E+09 0.5602E+09 0.2252E+09
 0.7175E+05 0.9170E+08 0.2327E+09 0.2172E+09 0.1562E+11 0.1593E+11 0.5412E+09 0.5412E+09 0.2172E+09
 0.7331E+05 0.1410E+09 0.2153E+09 0.2007E+09 0.2062E+11 0.2096E+11 0.5017E+09 0.5017E+09 0.2007E+09
 0.7350E+05 0.1489E+09 0.2153E+09 0.2007E+09 0.2141E+11 0.2176E+11 0.5017E+09 0.5017E+09 0.2007E+09
 0.7505E+05 0.2287E+09 0.1963E+09 0.1828E+09 0.2873E+11 0.2916E+11 0.4673E+09 0.4673E+09 0.1828E+09
 0.7525E+05 0.2399E+09 0.1937E+09 0.1802E+09 0.2944E+11 0.2988E+11 0.4634E+09 0.4634E+09 0.1802E+09
 0.7684E+05 0.3001E+09 0.1733E+09 0.1597E+09 0.3238E+11 0.3284E+11 0.4327E+09 0.4327E+09 0.1597E+09
 0.7700E+05 0.3008E+09 0.1715E+09 0.1579E+09 0.3232E+11 0.3277E+11 0.4301E+09 0.4301E+09 0.1579E+09
 0.7800E+05 0.2798E+09 0.1603E+09 0.1466E+09 0.2951E+11 0.2994E+11 0.4141E+09 0.4141E+09 0.1466E+09
 0.7875E+05 0.2450E+09 0.1519E+09 0.1382E+09 0.2562E+11 0.2600E+11 0.4020E+09 0.4020E+09 0.1382E+09
 0.7900E+05 0.2322E+09 0.1491E+09 0.1354E+09 0.2421E+11 0.2457E+11 0.3980E+09 0.3980E+09 0.1354E+09
 0.8000E+05 0.1836E+09 0.1379E+09 0.1241E+09 0.1876E+11 0.1906E+11 0.3819E+09 0.3819E+09 0.1241E+09
 0.8050E+05 0.1632E+09 0.1323E+09 0.1185E+09 0.1636E+11 0.1664E+11 0.3739E+09 0.3739E+09 0.1185E+09
 0.8073E+05 0.1549E+09 0.1289E+09 0.1152E+09 0.1553E+11 0.1580E+11 0.3681E+09 0.3681E+09 0.1152E+09
 0.8100E+05 0.1461E+09 0.1271E+09 0.1133E+09 0.1451E+11 0.1477E+11 0.3648E+09 0.3648E+09 0.1133E+09
 0.8200E+05 0.1218E+09 0.1205E+09 0.1063E+09 0.1137E+11 0.1160E+11 0.3526E+09 0.3526E+09 0.1063E+09
 0.8209E+05 0.1202E+09 0.1199E+09 0.1057E+09 0.1113E+11 0.1136E+11 0.3515E+09 0.3515E+09 0.1057E+09
 0.8225E+05 0.1178E+09 0.1190E+09 0.1048E+09 0.1075E+11 0.1098E+11 0.3495E+09 0.3495E+09 0.1048E+09
 0.8300E+05 0.1107E+09 0.1150E+09 0.1003E+09 0.9247E+10 0.9458E+10 0.3401E+09 0.3401E+09 0.1003E+09
 0.8389E+05 0.1131E+09 0.1102E+09 0.9508E+08 0.7994E+10 0.8202E+10 0.3290E+09 0.3290E+09 0.9508E+08
 0.8400E+05 0.1143E+09 0.1091E+09 0.9404E+08 0.7909E+10 0.8119E+10 0.3265E+09 0.3265E+09 0.9404E+08
 0.8500E+05 0.1333E+09 0.1056E+09 0.9030E+08 0.7299E+10 0.7524E+10 0.3161E+09 0.3161E+09 0.9030E+08
 0.8575E+05 0.1453E+09 0.1029E+09 0.8749E+08 0.6938E+10 0.7171E+10 0.3083E+09 0.3083E+09 0.8749E+08
 0.8595E+05 0.1452E+09 0.1022E+09 0.8674E+08 0.6789E+10 0.7021E+10 0.3062E+09 0.3062E+09 0.8674E+08
 0.8600E+05 0.1448E+09 0.1020E+09 0.8656E+08 0.6747E+10 0.6979E+10 0.3056E+09 0.3056E+09 0.8656E+08
